UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Commodity Code,Origin
171700,0000001716085,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,36,Black,0012  ,4XL,Men's Iconic 150 T,2.85,1,12,36,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131491.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131489.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131490.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171701,0000001716092,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,36,Black,0012  ,5XL,Men's Iconic 150 T,2.85,1,12,36,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131491.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131489.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131490.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171702,0000001716108,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171703,0000001716115,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171704,0000001716122,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171705,0000001716139,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171706,0000001716146,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171707,0000001716153,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,3XL,Men's Iconic 150 T,2.85,1,12,36,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171708,0000001716160,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,40,Red,0012  ,4XL,Men's Iconic 150 T,2.85,1,12,36,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131494.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131492.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131493.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171710,0000001716184,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,47,Kelly Green,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131497.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131495.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131496.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171711,0000001716191,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,47,Kelly Green,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131497.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131495.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131496.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171712,0000001716207,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,47,Kelly Green,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131497.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131495.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131496.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171713,0000001716214,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,47,Kelly Green,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131497.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131495.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131496.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171714,0000001716221,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,47,Kelly Green,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131497.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131495.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131496.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171715,0000001716238,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,47,Kelly Green,0012  ,3XL,Men's Iconic 150 T,2.85,1,12,36,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131497.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131495.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131496.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171718,0000001716269,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,51,Royal,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131500.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131498.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131499.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171719,0000001716276,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,51,Royal,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131500.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131498.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131499.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171720,0000001716283,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,51,Royal,0012  ,Large,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131500.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131498.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131499.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171721,0000001716290,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,51,Royal,0012  ,XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131500.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131498.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131499.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171722,0000001716306,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,51,Royal,0012  ,2XL,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131500.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131498.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131499.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171723,0000001716313,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,51,Royal,0012  ,3XL,Men's Iconic 150 T,2.85,1,12,36,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131500.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131498.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131499.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171726,0000001716344,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,59,Classic Olive,0012  ,Small,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-59.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131503.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131501.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131502.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
171727,0000001716351,61430,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,ME0028,59,Classic Olive,0012  ,Medium,Men's Iconic 150 T,2.09,1,12,72,08-04-2026 9:06,C,https://myebrochure.co.uk/images/colours/fotl/fotl-59.jpg,https://myebrochure.co.uk/images/products/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.small/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/products.hires/prod_11101_61430_164462.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61430_131503.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131501.jpg,https://myebrochure.co.uk/images/products.hires/prod_61430_131502.jpg,,,,,,,,"<li>100&#37; combed ringspun cotton</li> <li>Soft hand feel</li> <li>Tailored fit</li> <li>Crew neck with 1x1 rib</li> <li>Self-fabric back neck tape</li> <li>New tear away back neck label</li> <li><b>Also available in ladies sizes code 61432, kids sizes code 61023 and girl&#39;s sizes code 61025</b></li>",61091000,MA
